"region","culture","indicateur","Unit","Date","Value"
"VELINGARA","MIL","Superficie en ha","Ha","2021","8872.78070972562"
"VELINGARA","MIL","Superficie en ha","Ha","2022","5743.01359155587"
"VELINGARA","MIL","Rendement kg/ha","KG/HA","2017","967"
"VELINGARA","MIL","Rendement kg/ha","KG/HA","2018","900"
"VELINGARA","MIL","Rendement kg/ha","KG/HA","2019","950"
"VELINGARA","MIL","Rendement kg/ha","KG/HA","2020","1478"
"VELINGARA","MIL","Rendement kg/ha","KG/HA","2021","1316.3578"
"VELINGARA","MIL","Rendement kg/ha","KG/HA","2022","920"
"VELINGARA","MANIOC","Production en tonne","tonnes","2017","545.6334965625"
"VELINGARA","MANIOC","Production en tonne","tonnes","2018","700.229653921875"
"VELINGARA","MANIOC","Production en tonne","tonnes","2019","914.94"
"VELINGARA","MANIOC","Production en tonne","tonnes","2020","3120.27648"
"VELINGARA","MANIOC","Production en tonne","tonnes","2021","3382.5"
"VELINGARA","MANIOC","Production en tonne","tonnes","2022","1757.95758569531"
"VELINGARA","MANIOC","Superficie en ha","Ha","2017","90.93891609375"
"VELINGARA","MANIOC","Superficie en ha","Ha","2018","100.032807703125"
"VELINGARA","MANIOC","Superficie en ha","Ha","2019","130"
"VELINGARA","MANIOC","Superficie en ha","Ha","2020","400"
"VELINGARA","MANIOC","Superficie en ha","Ha","2021","451"
"VELINGARA","MANIOC","Superficie en ha","Ha","2022","234.394344759375"
"VELINGARA","MANIOC","Rendement kg/ha","KG/HA","2017","6000"
"VELINGARA","MANIOC","Rendement kg/ha","KG/HA","2018","7000"
"VELINGARA","MANIOC","Rendement kg/ha","KG/HA","2019","7038"
"VELINGARA","MANIOC","Rendement kg/ha","KG/HA","2020","7800.6912"
"VELINGARA","MANIOC","Rendement kg/ha","KG/HA","2021","7500"
"VELINGARA","MANIOC","Rendement kg/ha","KG/HA","2022","7500"
"VELINGARA","RIZ","Production en tonne","tonnes","2017","187610.8414"
"VELINGARA","RIZ","Production en tonne","tonnes","2018","292359"
"VELINGARA","RIZ","Production en tonne","tonnes","2019","148381.82"
"VELINGARA","RIZ","Production en tonne","tonnes","2021","9913.5713262136"
"VELINGARA","RIZ","Production en tonne","tonnes","2022","100649.9568"
"VELINGARA","RIZ","Superficie en ha","Ha","2017","73789.96"
"VELINGARA","RIZ","Superficie en ha","Ha","2018","97985"
"VELINGARA","RIZ","Superficie en ha","Ha","2019","45254.09"
"VELINGARA","RIZ","Superficie en ha","Ha","2021","4320.556"
"VELINGARA","RIZ","Superficie en ha","Ha","2022","33713.556"
"VELINGARA","RIZ","Rendement kg/ha","KG/HA","2017","2542.49821249395"
"VELINGARA","RIZ","Rendement kg/ha","KG/HA","2018","2983.71179262132"
"VELINGARA","RIZ","Rendement kg/ha","KG/HA","2019","3278.85987763758"
"VELINGARA","RIZ","Rendement kg/ha","KG/HA","2021","2294.51286506033"
"VELINGARA","RIZ","Rendement kg/ha","KG/HA","2022","2985.44469174358"
"VELINGARA","NIEBE","Production en tonne","tonnes","2017","88.330672952009"
"VELINGARA","NIEBE","Production en tonne","tonnes","2018","246"
"VELINGARA","NIEBE","Production en tonne","tonnes","2019","290.25"
"VELINGARA","NIEBE","Production en tonne","tonnes","2020","429.962"
"VELINGARA","NIEBE","Production en tonne","tonnes","2021","591.584"
"VELINGARA","NIEBE","Production en tonne","tonnes","2022","493.385496098884"
"VELINGARA","NIEBE","Superficie en ha","Ha","2017","176.661345904018"
"VELINGARA","NIEBE","Superficie en ha","Ha","2018","410"
"VELINGARA","NIEBE","Superficie en ha","Ha","2019","450"
"VELINGARA","NIEBE","Superficie en ha","Ha","2020","598"
"VELINGARA","NIEBE","Superficie en ha","Ha","2021","608"
"VELINGARA","NIEBE","Superficie en ha","Ha","2022","448.532269180804"
"VELINGARA","NIEBE","Rendement kg/ha","KG/HA","2017","500"
"VELINGARA","NIEBE","Rendement kg/ha","KG/HA","2018","600"
"VELINGARA","NIEBE","Rendement kg/ha","KG/HA","2019","645"
"VELINGARA","NIEBE","Rendement kg/ha","KG/HA","2020","719"
"VELINGARA","NIEBE","Rendement kg/ha","KG/HA","2021","973"
"VELINGARA","NIEBE","Rendement kg/ha","KG/HA","2022","1100"
"VELINGARA","SORGHO","Production en tonne","tonnes","2017","20062.2751190156"
"VELINGARA","SORGHO","Production en tonne","tonnes","2018","21293"
"VELINGARA","SORGHO","Production en tonne","tonnes","2019","19260"
"VELINGARA","SORGHO","Production en tonne","tonnes","2020","29312.5604529066"
"VELINGARA","SORGHO","Production en tonne","tonnes","2021","28026.305530608"
"VELINGARA","SORGHO","Production en tonne","tonnes","2022","24716.4824712456"
"VELINGARA","SORGHO","Superficie en ha","Ha","2017","20163.090571875"
"VELINGARA","SORGHO","Superficie en ha","Ha","2018","21400"
"VELINGARA","SORGHO","Superficie en ha","Ha","2019","21400"
"VELINGARA","SORGHO","Superficie en ha","Ha","2020","20132.253058315"
"VELINGARA","SORGHO","Superficie en ha","Ha","2021","19890.16"
"VELINGARA","SORGHO","Superficie en ha","Ha","2022","20597.068726038"
"VELINGARA","SORGHO","Rendement kg/ha","KG/HA","2017","995"
"VELINGARA","SORGHO","Rendement kg/ha","KG/HA","2018","995"
"VELINGARA","SORGHO","Rendement kg/ha","KG/HA","2019","900"
"VELINGARA","SORGHO","Rendement kg/ha","KG/HA","2020","1456"
"VELINGARA","SORGHO","Rendement kg/ha","KG/HA","2021","1409.0538"
"VELINGARA","SORGHO","Rendement kg/ha","KG/HA","2022","1200"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2010","125462"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2011","45624"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2012","70280"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2013","37646"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2014","36860"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2015","139842"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2016","108950"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2017","178106.956616184"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2018","104567.914812718"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2019","67836"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2020","135797.7083694"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2021","114682.587885227"
"REGION DE LOUGA","ARACHIDE","Production en tonne","tonnes","2022","75454.3957910074"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2010","183516"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2011","127997"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2012","97613"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2013","114899"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2014","105314"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2015","186082"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2016","189685"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2017","211379.058856263"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2018","102758.983435183"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2019","65460"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2020","122668.8126"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2021","128271.205849376"
"REGION DE LOUGA","ARACHIDE","Superficie en ha","Ha","2022","126107.570978289"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2010","684"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2011","356"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2012","720"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2013","328"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2014","350"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2015","752"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2016","574"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2017","842.595087611286"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2018","1017.60363247148"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2019","1036.29697525206"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2020","1107.02716926274"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2021","894.063380209381"
"REGION DE LOUGA","ARACHIDE","Rendement kg/ha","KG/HA","2022","598.333590962574"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2010","1609"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2011","1783"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2012","1611"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2013","2237"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2014","2133"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2015","3682"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2016","2784"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2017","3079.06101687392"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2018","3386.96711856131"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2019","3300"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2020","3773.07"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2021","3307.40173035542"
"REGION DE LOUGA","MAIS","Production en tonne","tonnes","2022","5546.34271181174"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2010","2475"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2011","2887"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2012","2302"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2013","2983"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2014","3564"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2015","4602"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2016","5062"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2017","5131.76836145653"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2018","5644.94519760219"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2019","5500"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2020","5989"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2021","5465.58271181174"
"REGION DE LOUGA","MAIS","Superficie en ha","Ha","2022","5546.34271181174"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2010","650"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2011","618"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2012","700"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2013","750"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2014","598"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2015","800"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2016","550"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2017","600"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2018","600"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2019","600"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2020","630"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2021","605.1325"
"REGION DE LOUGA","MAIS","Rendement kg/ha","KG/HA","2022","1000"
"REGION DE LOUGA","FONIO","Production en tonne","tonnes","2019","0"
"REGION DE LOUGA","FONIO","Production en tonne","tonnes","2021","0"
"REGION DE LOUGA","FONIO","Superficie en ha","Ha","2019","0"
"REGION DE LOUGA","FONIO","Superficie en ha","Ha","2021","0"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2010","43712"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2011","15759"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2012","35329"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2013","17614"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2014","16342"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2015","44524"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2016","41805"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2017","79476.9927902157"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2018","38227.6938983051"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2019","26390"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2020","52131.1049449379"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2021","44469.7781646276"
"REGION DE LOUGA","MIL","Production en tonne","tonnes","2022","33321.2098551361"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2010","95506"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2011","65383"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2012","61700"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2013","54657"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2014","53323"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2015","88850"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2016","90130"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2017","141861.564877648"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2018","97616"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2019","65020"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2020","96695.4231082639"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2021","98264.5077299167"
"REGION DE LOUGA","MIL","Superficie en ha","Ha","2022","98068.4459621659"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2010","458"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2011","241"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2012","573"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2013","322"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2014","306"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2015","501"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2016","464"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2017","560.243310855641"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2018","391.612992729728"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2019","405.875115349123"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2020","539.126912827817"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2021","452.551782855864"
"REGION DE LOUGA","MIL","Rendement kg/ha","KG/HA","2022","339.775036998049"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2010","2214"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2011","6734"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2012","5355"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2013","6282"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2014","6102"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2015","23566"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2016","30713"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2017","48458.4413934156"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2018","76530.0414818862"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2019","81030"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2020","88027.1456077283"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2021","92470.6647546597"
"REGION DE LOUGA","MANIOC","Production en tonne","tonnes","2022","70326.7106752618"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2010","369"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2011","1122"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2012","893"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2013","1047"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2014","1000"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2015","2618"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2016","3129"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2017","4907.49348815729"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2018","5356.60460909847"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2019","5490"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2020","5470.94611469241"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2021","5756.45623539641"
"REGION DE LOUGA","MANIOC","Superficie en ha","Ha","2022","6059.80922293848"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2010","6000"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2011","6000"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2012","6000"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2013","6000"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2014","6100"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2015","9000"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2016","9815"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2017","9874.37711539608"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2018","14287.0432049243"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2019","14759.5628415301"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2020","16089.9310214971"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2021","16063.8179069369"
"REGION DE LOUGA","MANIOC","Rendement kg/ha","KG/HA","2022","11605.4331230513"
"REGION DE LOUGA","RIZ","Production en tonne","tonnes","2015","705"
"REGION DE LOUGA","RIZ","Production en tonne","tonnes","2016","705"
"REGION DE LOUGA","RIZ","Production en tonne","tonnes","2017","455.813761025926"
"REGION DE LOUGA","RIZ","Production en tonne","tonnes","2019","0"
"REGION DE LOUGA","RIZ","Production en tonne","tonnes","2021","0"
"REGION DE LOUGA","RIZ","Superficie en ha","Ha","2015","705"
"REGION DE LOUGA","RIZ","Superficie en ha","Ha","2016","705"
"REGION DE LOUGA","RIZ","Superficie en ha","Ha","2017","455.813761025926"
"REGION DE LOUGA","RIZ","Superficie en ha","Ha","2019","0"
"REGION DE LOUGA","RIZ","Superficie en ha","Ha","2021","0"
"REGION DE LOUGA","RIZ","Rendement kg/ha","KG/HA","2015","1000"
"REGION DE LOUGA","RIZ","Rendement kg/ha","KG/HA","2016","1000"
"REGION DE LOUGA","RIZ","Rendement kg/ha","KG/HA","2017","1000"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2010","19575"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2011","16400"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2012","21095"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2013","15596"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2014","25551"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2015","43357"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2016","44611"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2017","67188.2608361505"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2018","95376.7"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2019","121019"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2020","160191.373"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2021","129192.604736019"
"REGION DE LOUGA","NIEBE","Production en tonne","tonnes","2022","70063.0948277946"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2010","58487"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2011","41791"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2012","47961"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2013","46998"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2014","63878"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2015","74951"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2016","80518"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2017","128974.292634742"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2018","161292"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2019","166880"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2020","168757"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2021","150284.355948837"
"REGION DE LOUGA","NIEBE","Superficie en ha","Ha","2022","155237.458526948"
"REGION DE LOUGA","NIEBE","Rendement kg/ha","KG/HA","2010","335"
"REGION DE LOUGA","NIEBE","Rendement kg/ha","KG/HA","2011","392"
"REGION DE LOUGA","NIEBE","Rendement kg/ha","KG/HA","2012","440"
"REGION DE LOUGA","NIEBE","Rendement kg/ha","KG/HA","2013","332"
"REGION DE LOUGA","NIEBE","Rendement kg/ha","KG/HA","2014","400"
"REGION DE LOUGA","NIEBE","Rendement kg/ha","KG/HA","2015","578"
